cust_id,age,gender,marital_status,education_level,employment_type,monthly_income,residence_type,city,state,application_id,application_date,product_type,channel,requested_amount,tenure_months,account_id,account_open_date,current_balance,emi_amount,bureau_score,total_accounts,active_accounts,overdue_accounts,recent_enquiries_6m,broken_ptp_flag,write_off_flag,legal_case_flag,ptp_kept_ratio,default_6m_flag,snapshot_date,credit_card_utilization_pct,past_due_accounts_count,recent_loan_inquiry_flag,repayment_to_due_ratio,early_repayment_flag,salary_credit_3m
CUST006946,26,F,Married,Graduate,Unemployed,42304,Parental,Lawrencefurt,Delaware,APP006946,2022-04-09,Home Loan,Online,300000,180,ACC006946,2021-01-13,17072,3409.79,835,9,2,1,2,0,0,0,0.62,0,2022-12-31,75.69,2,0,0.94,0,0
CUST006947,62,F,Divorced,Graduate,Unemployed,17889,Parental,West Maureentown,Nevada,APP006947,2022-12-23,Credit Card,Online,357307,60,ACC006947,2022-03-16,231971,7768.72,559,1,1,0,0,0,0,0,0.61,0,2022-12-31,51.81,4,0,0.62,0,0
CUST006948,61,F,Married,Graduate,Unemployed,32097,Rented,Hopkinsmouth,Virginia,APP006948,2022-01-17,Personal Loan,Mobile,432323,36,ACC006948,2021-11-08,88503,14153.7,500,7,1,2,2,0,0,0,0.57,0,2022-12-31,76.66,1,1,1.13,0,0
CUST006949,58,M,Divorced,Post Graduate,Salaried,8756,Owned,Obrienborough,Ohio,APP006949,2022-10-31,Auto Loan,Online,74067,24,ACC006949,2022-10-26,250500,3452.1,422,1,1,0,3,0,0,0,0.62,0,2022-12-31,59.63,2,0,1.01,0,2
CUST006950,38,F,Single,Post Graduate,Salaried,49782,Parental,Port Shaunburgh,Oklahoma,APP006950,2022-01-08,Personal Loan,Branch,170194,24,ACC006950,2021-04-28,253553,7932.37,832,3,1,0,4,0,0,0,0.94,0,2022-12-31,17.01,0,0,0.75,0,2
CUST006951,46,M,Single,Graduate,Self-employed,25082,Owned,Port Scott,Indiana,APP006951,2022-05-19,Credit Card,Online,20318,36,ACC006951,2020-07-23,271102,665.19,620,9,1,1,4,1,0,0,0.73,0,2022-12-31,75.08,1,0,0.88,1,3
CUST006952,54,F,Married,Post Graduate,Salaried,31505,Rented,Lake Meghan,West Virginia,APP006952,2022-08-05,Personal Loan,Mobile,39805,48,ACC006952,2021-12-02,247857,1028.78,475,7,1,0,4,0,0,0,0.55,0,2022-12-31,15.93,0,1,1.04,0,1
CUST006953,58,M,Divorced,Graduate,Unemployed,47796,Parental,Leeshire,Texas,APP006953,2022-04-24,Credit Card,Mobile,30633,48,ACC006953,2021-07-17,206279,791.73,318,4,4,0,2,0,0,0,0.49,0,2022-12-31,50.69,1,1,1.15,1,0
CUST006954,39,F,Single,Graduate,Unemployed,7851,Parental,Rodriguezfort,Florida,APP006954,2022-12-10,Credit Card,Branch,347213,36,ACC006954,2021-02-06,21308,11367.31,841,9,3,1,4,1,0,0,0.11,0,2022-12-31,24.65,0,0,1.12,0,0
CUST006955,42,M,Divorced,High School,Salaried,21677,Rented,Simmonsborough,Pennsylvania,APP006955,2022-11-06,Personal Loan,Branch,41631,36,ACC006955,2022-04-18,24539,1362.95,878,3,3,1,4,0,0,0,0.74,0,2022-12-31,73.95,0,0,0.64,0,3
CUST006956,22,M,Single,High School,Self-employed,48935,Rented,Courtneystad,Michigan,APP006956,2022-04-15,Credit Card,Mobile,461045,12,ACC006956,2020-08-05,274730,40747.92,516,7,5,2,2,0,0,0,0.96,0,2022-12-31,87.49,1,0,0.65,0,2
CUST006957,40,M,Divorced,Post Graduate,Unemployed,4479,Parental,Port Pamela,Rhode Island,APP006957,2022-07-18,Credit Card,Branch,304463,12,ACC006957,2021-09-02,49198,26908.94,413,5,5,2,3,1,0,0,0.73,0,2022-12-31,57.1,2,0,0.96,0,0
CUST006958,40,F,Married,Graduate,Unemployed,43554,Rented,East Jasminefort,South Dakota,APP006958,2022-04-01,Home Loan,DSA,300000,180,ACC006958,2020-10-16,110925,3409.79,755,7,5,2,0,0,0,0,0.68,0,2022-12-31,54.81,1,0,0.9,0,0
CUST006959,47,M,Divorced,Graduate,Unemployed,35819,Owned,Katherinefurt,West Virginia,APP006959,2022-09-01,Personal Loan,DSA,418156,24,ACC006959,2022-01-08,242490,19489.35,895,3,1,1,4,1,0,0,0.63,0,2022-12-31,74.94,1,0,0.78,0,0
CUST006960,49,M,Divorced,Post Graduate,Salaried,9360,Owned,North Cathyburgh,New Mexico,APP006960,2022-11-12,Credit Card,DSA,340403,12,ACC006960,2022-01-26,158052,30085.38,799,1,1,2,3,1,0,0,0.67,0,2022-12-31,10.43,0,0,1.19,0,3
CUST006961,36,F,Married,Post Graduate,Salaried,8802,Owned,North Lisaside,Wisconsin,APP006961,2022-09-08,Credit Card,Mobile,283610,36,ACC006961,2021-02-05,129820,9285.03,515,4,4,1,1,0,0,0,0.33,0,2022-12-31,88.01,0,0,1.05,0,1
CUST006962,26,M,Single,Post Graduate,Unemployed,8049,Parental,Lake Keith,Montana,APP006962,2022-12-19,Home Loan,Branch,300000,180,ACC006962,2022-08-09,284678,3409.79,493,9,5,0,2,0,0,0,0.61,0,2022-12-31,26.78,0,1,1.01,0,0
CUST006963,29,F,Married,Graduate,Unemployed,17795,Rented,South Christopher,Virginia,APP006963,2022-06-16,Auto Loan,Mobile,150000,36,ACC006963,2022-05-28,22479,4910.81,655,1,1,0,1,0,0,0,0.52,0,2022-12-31,93.65,1,0,0.71,0,0
CUST006964,61,M,Single,High School,Salaried,20364,Parental,Franklinshire,Oklahoma,APP006964,2022-08-23,Personal Loan,DSA,440521,36,ACC006964,2020-10-24,227426,14422.09,759,9,3,2,2,0,0,0,0.42,0,2022-12-31,72.58,0,0,0.77,0,2
CUST006965,51,F,Divorced,Graduate,Self-employed,17616,Owned,Jacksonmouth,Minnesota,APP006965,2022-05-07,Credit Card,Online,499315,48,ACC006965,2021-10-20,172075,12905.06,885,5,2,2,0,1,0,0,0.84,1,2022-12-31,75.81,0,0,0.96,0,3
CUST006966,47,F,Married,Post Graduate,Self-employed,32193,Owned,Wilsonmouth,Michigan,APP006966,2022-07-10,Personal Loan,Online,173899,12,ACC006966,2022-05-25,254360,15369.48,672,9,3,1,1,0,0,0,0.68,0,2022-12-31,65.78,2,0,1.08,0,1
CUST006967,31,M,Single,High School,Unemployed,22625,Parental,Bellborough,Ohio,APP006967,2022-07-27,Personal Loan,Branch,463790,24,ACC006967,2020-12-10,242292,21616.25,521,8,5,2,1,0,0,0,0.55,0,2022-12-31,50.09,0,0,1.16,0,0
CUST006968,42,F,Divorced,Post Graduate,Salaried,21600,Parental,Lake Alyssa,California,APP006968,2022-01-22,Credit Card,Mobile,175133,48,ACC006968,2021-06-30,19935,4526.4,688,1,1,0,0,0,0,0,0.81,0,2022-12-31,58.59,1,1,1.02,0,2
CUST006969,52,M,Married,High School,Unemployed,29169,Parental,Port Kristi,Tennessee,APP006969,2022-09-24,Home Loan,DSA,300000,180,ACC006969,2021-10-18,237042,3409.79,472,1,1,0,1,0,0,0,0.89,0,2022-12-31,13.94,1,0,0.85,0,0
CUST006970,61,M,Single,High School,Unemployed,14400,Rented,Denisefort,South Carolina,APP006970,2022-08-02,Auto Loan,DSA,150000,12,ACC006970,2022-06-29,205140,13257.25,640,3,1,0,0,0,0,0,0.34,0,2022-12-31,63.04,0,1,1.01,1,0
CUST006971,34,M,Single,Graduate,Unemployed,43192,Rented,South Stephanieshi,Hawaii,APP006971,2022-11-11,Home Loan,Mobile,365015,180,ACC006971,2022-07-10,227638,4148.75,839,9,1,0,1,0,0,0,0.41,1,2022-12-31,63.22,3,0,0.64,0,0
CUST006972,51,F,Divorced,Graduate,Self-employed,11852,Rented,Walkerside,Iowa,APP006972,2022-07-21,Credit Card,Online,427354,24,ACC006972,2021-04-10,95556,19918.05,491,7,5,1,4,0,0,0,0.44,1,2022-12-31,85.75,1,1,0.96,0,2
CUST006973,36,M,Divorced,Graduate,Self-employed,33557,Rented,Port Georgechester,Arizona,APP006973,2022-11-10,Home Loan,DSA,443311,180,ACC006973,2022-05-01,129722,5038.66,488,8,5,0,1,0,0,0,0.73,0,2022-12-31,52.98,2,1,1.14,0,2
CUST006974,27,F,Single,High School,Self-employed,31672,Parental,Hudsonfurt,Montana,APP006974,2022-10-20,Credit Card,Branch,315938,36,ACC006974,2021-05-20,232349,10343.4,439,6,4,2,2,1,0,0,0.58,1,2022-12-31,16.56,0,1,0.98,0,2
CUST006975,39,M,Married,High School,Unemployed,43417,Parental,Marissafort,West Virginia,APP006975,2022-11-01,Home Loan,Online,300000,180,ACC006975,2022-08-31,285012,3409.79,496,8,2,1,3,0,0,0,0.1,0,2022-12-31,36.03,0,1,0.6,0,0
CUST006976,22,F,Divorced,Graduate,Salaried,36535,Owned,Port Curtisbury,Ohio,APP006976,2022-10-02,Auto Loan,Online,150000,36,ACC006976,2021-04-09,123432,4910.81,507,3,3,2,0,0,0,0,0.57,0,2022-12-31,65.73,1,0,1.02,0,3
CUST006977,24,M,Divorced,Post Graduate,Salaried,29700,Owned,Colehaven,Louisiana,APP006977,2022-09-26,Credit Card,DSA,114233,36,ACC006977,2022-08-31,125816,3739.84,807,3,2,1,2,0,0,0,0.98,0,2022-12-31,30.34,0,0,1.04,0,3
CUST006978,51,M,Married,High School,Salaried,46819,Rented,Maryborough,New Jersey,APP006978,2022-12-05,Personal Loan,Mobile,107488,24,ACC006978,2022-03-19,273286,5009.78,364,7,3,1,4,0,0,0,0.15,0,2022-12-31,33.84,1,0,0.92,1,1
CUST006979,41,F,Single,High School,Salaried,43506,Rented,New Jeffrey,Texas,APP006979,2022-12-27,Personal Loan,Mobile,389688,12,ACC006979,2022-01-23,15925,34441.27,885,3,2,0,2,0,0,0,0.89,0,2022-12-31,79.74,2,0,1.09,0,1
CUST006980,33,F,Married,Post Graduate,Salaried,8456,Rented,Morganchester,Arizona,APP006980,2022-01-20,Personal Loan,Online,167699,36,ACC006980,2021-02-04,123336,5490.25,842,9,2,2,1,0,0,0,0.97,1,2022-12-31,59.67,0,1,0.72,0,1
CUST006981,52,F,Divorced,High School,Unemployed,35390,Parental,Williamsstad,Minnesota,APP006981,2022-09-24,Home Loan,Mobile,300000,180,ACC006981,2021-11-04,82034,3409.79,724,8,2,0,4,0,0,0,0.08,1,2022-12-31,53.22,1,0,0.85,0,0
CUST006982,38,M,Divorced,High School,Salaried,9586,Parental,Richardton,Mississippi,APP006982,2022-02-25,Home Loan,Branch,416331,180,ACC006982,2020-07-06,120441,4732.01,310,4,1,1,2,0,0,0,0.41,1,2022-12-31,37.07,1,0,1.08,0,2
CUST006983,68,M,Divorced,Post Graduate,Self-employed,30146,Parental,New Veronicafort,Minnesota,APP006983,2022-08-20,Personal Loan,DSA,433683,48,ACC006983,2022-05-22,19747,11208.76,472,8,4,0,3,0,0,0,0.76,0,2022-12-31,72.13,0,0,0.96,0,1
CUST006984,32,F,Divorced,High School,Salaried,41484,Owned,Madisonchester,Vermont,APP006984,2022-08-22,Personal Loan,Online,129520,48,ACC006984,2022-04-22,242827,3347.51,586,9,4,2,0,0,0,0,0.28,0,2022-12-31,34.46,1,0,1.2,0,2
CUST006985,56,F,Married,Graduate,Self-employed,42892,Parental,Wrightview,Maine,APP006985,2022-01-22,Personal Loan,Branch,51749,36,ACC006985,2020-12-28,19982,1694.2,352,3,3,0,3,0,0,0,0.97,0,2022-12-31,72.65,2,0,0.64,0,2
CUST006986,66,M,Divorced,Graduate,Salaried,48631,Rented,West Brianside,Virginia,APP006986,2022-05-06,Home Loan,Online,300000,180,ACC006986,2020-10-29,132889,3409.79,639,6,4,2,3,0,0,0,0.48,1,2022-12-31,15.96,1,0,0.75,1,1
CUST006987,48,M,Divorced,Post Graduate,Unemployed,46087,Rented,Jameschester,Nebraska,APP006987,2022-09-23,Credit Card,Online,301153,36,ACC006987,2022-05-24,24119,9859.36,575,4,3,0,0,0,0,0,0.52,0,2022-12-31,83.49,0,1,0.72,0,0
CUST006988,62,F,Married,Post Graduate,Salaried,21332,Rented,Rileyside,North Carolina,APP006988,2022-10-03,Home Loan,Online,300000,180,ACC006988,2021-09-17,129625,3409.79,672,7,3,0,3,0,0,0,0.54,0,2022-12-31,52.46,1,0,1.19,0,3
CUST006989,68,F,Married,High School,Self-employed,6109,Owned,Garrettport,Nevada,APP006989,2022-07-22,Personal Loan,Mobile,189405,24,ACC006989,2020-07-24,291064,8827.76,684,9,2,0,2,0,0,0,0.77,0,2022-12-31,47.27,3,0,1.12,0,1
CUST006990,58,F,Single,Post Graduate,Unemployed,43559,Rented,Brittanymouth,Hawaii,APP006990,2022-01-21,Home Loan,Mobile,300000,180,ACC006990,2021-03-19,27344,3409.79,861,6,2,0,3,1,0,0,0.4,0,2022-12-31,61.94,1,0,0.68,0,0
CUST006991,38,F,Married,Graduate,Salaried,20089,Parental,Lynnberg,New Jersey,APP006991,2022-12-30,Credit Card,Mobile,112805,24,ACC006991,2022-06-01,201391,5257.6,780,4,4,0,1,0,0,0,0.72,1,2022-12-31,63.06,1,0,0.81,0,1
CUST006992,37,F,Divorced,High School,Unemployed,21644,Parental,Rodriguezside,Ohio,APP006992,2022-07-18,Auto Loan,DSA,150000,24,ACC006992,2022-01-06,84794,6991.18,775,5,2,2,1,0,0,0,0.99,0,2022-12-31,21.22,0,0,0.63,0,0
CUST006993,63,F,Divorced,High School,Self-employed,13934,Owned,Malloryland,Oklahoma,APP006993,2022-09-22,Credit Card,Online,205841,48,ACC006993,2020-08-04,250961,5320.07,515,9,4,0,4,0,0,1,0.07,0,2022-12-31,74.28,0,1,0.98,0,3
CUST006994,44,M,Single,Graduate,Self-employed,39610,Owned,East Williamtown,Louisiana,APP006994,2022-11-19,Auto Loan,Branch,150000,36,ACC006994,2021-03-15,276165,4910.81,834,4,4,0,1,0,0,0,0.51,0,2022-12-31,33.45,3,0,0.8,0,2
CUST006995,43,M,Single,Graduate,Self-employed,10918,Parental,South Nicole,West Virginia,APP006995,2022-01-26,Auto Loan,DSA,116869,36,ACC006995,2021-08-16,59071,3826.14,795,8,5,1,4,1,0,0,0.05,0,2022-12-31,86.92,1,0,0.75,0,3
CUST006996,37,M,Married,Graduate,Self-employed,49476,Rented,Allisonside,Illinois,APP006996,2022-04-08,Credit Card,Online,198385,36,ACC006996,2021-05-05,50626,6494.87,668,2,2,2,0,0,1,0,0.5,0,2022-12-31,79.52,2,0,0.91,0,3
CUST006997,56,F,Married,Post Graduate,Self-employed,9544,Owned,Robertland,Pennsylvania,APP006997,2022-07-28,Personal Loan,Branch,74281,36,ACC006997,2022-07-23,153019,2431.86,349,7,4,1,0,0,0,0,0.35,1,2022-12-31,39.43,1,0,1.08,0,3
CUST006998,59,M,Married,Graduate,Salaried,24047,Parental,East Tristanburgh,Indiana,APP006998,2022-08-14,Home Loan,DSA,419894,180,ACC006998,2022-06-23,299754,4772.5,506,7,1,1,0,1,0,0,0.61,0,2022-12-31,78.66,0,0,0.84,0,1
CUST006999,40,F,Married,High School,Salaried,48846,Parental,North Jasonview,Indiana,APP006999,2022-08-10,Home Loan,Mobile,300000,180,ACC006999,2022-08-05,232082,3409.79,474,7,4,2,1,0,0,0,0.68,0,2022-12-31,40.29,1,0,1.05,0,3
CUST007000,23,F,Married,Post Graduate,Self-employed,10461,Rented,Ericshire,Illinois,APP007000,2022-06-05,Credit Card,DSA,439205,36,ACC007000,2021-12-20,188283,14379.01,865,4,4,0,0,0,0,0,0.19,0,2022-12-31,18.58,0,0,0.87,0,1
CUST007001,63,M,Married,High School,Unemployed,20598,Parental,Harrismouth,Mississippi,APP007001,2022-10-06,Home Loan,Online,300000,180,ACC007001,2022-02-01,252435,3409.79,737,5,1,1,0,0,0,0,0.86,0,2022-12-31,91.76,1,0,0.73,0,0
CUST007002,26,F,Single,Graduate,Salaried,37018,Rented,Port Robert,Iowa,APP007002,2022-09-22,Home Loan,Branch,300000,180,ACC007002,2022-02-20,266094,3409.79,656,4,2,0,0,0,0,0,0.44,0,2022-12-31,65.47,0,0,0.87,1,3
CUST007003,40,M,Married,Post Graduate,Salaried,34813,Rented,Faulknerborough,Massachusetts,APP007003,2022-07-31,Credit Card,Mobile,321304,60,ACC007003,2022-07-26,200537,6985.93,560,5,2,2,2,0,0,0,0.43,1,2022-12-31,48.77,1,0,0.92,0,2
CUST007004,68,F,Single,High School,Salaried,40589,Parental,New Brycetown,Wyoming,APP007004,2022-08-30,Credit Card,Mobile,90231,12,ACC007004,2022-02-20,193997,7974.77,403,2,1,0,4,0,0,0,0.89,0,2022-12-31,43.81,1,0,0.88,0,2
CUST007005,51,M,Divorced,Post Graduate,Unemployed,21760,Owned,South Marybury,Texas,APP007005,2022-08-08,Home Loan,DSA,471739,180,ACC007005,2022-08-03,291524,5361.77,810,5,3,1,3,0,0,0,0.66,0,2022-12-31,37.6,1,1,0.76,0,0
CUST007006,23,F,Single,High School,Salaried,34749,Parental,Lake Tinabury,Maryland,APP007006,2022-07-27,Personal Loan,Mobile,72961,48,ACC007006,2021-08-14,249790,1885.72,820,6,2,0,1,0,0,0,0.76,0,2022-12-31,93.42,0,0,0.71,0,3
CUST007007,37,M,Single,Graduate,Unemployed,42443,Parental,Christophermouth,Oregon,APP007007,2022-10-30,Home Loan,Branch,300000,180,ACC007007,2022-05-08,288712,3409.79,797,7,3,1,2,0,0,0,0.64,0,2022-12-31,21.45,0,0,1.17,0,0
CUST007008,28,F,Single,Graduate,Self-employed,4291,Rented,Kimberlyville,Louisiana,APP007008,2022-12-20,Credit Card,Mobile,324899,36,ACC007008,2022-09-26,183132,10636.78,352,4,3,2,0,0,0,0,0.42,0,2022-12-31,36.76,1,1,0.78,1,3
CUST007009,63,F,Married,Graduate,Self-employed,20698,Rented,Ryanburgh,Louisiana,APP007009,2022-09-22,Credit Card,Branch,9095,48,ACC007009,2020-08-14,35596,235.07,374,3,1,0,0,0,1,0,0.7,1,2022-12-31,51.27,1,0,1.02,0,2
CUST007010,41,M,Single,Graduate,Salaried,6952,Rented,Christyside,Utah,APP007010,2022-03-14,Home Loan,Branch,460691,180,ACC007010,2021-03-02,216067,5236.2,389,6,1,2,4,0,0,0,0.67,0,2022-12-31,50.63,0,0,0.8,0,1
CUST007011,54,M,Single,Post Graduate,Self-employed,48033,Rented,Randallland,New York,APP007011,2022-09-05,Credit Card,DSA,92819,12,ACC007011,2022-01-31,32800,8203.5,464,3,3,0,2,0,0,0,0.86,0,2022-12-31,50.07,2,0,1.18,0,1
CUST007012,45,M,Married,Post Graduate,Unemployed,40099,Parental,New Daniel,Nevada,APP007012,2022-07-27,Home Loan,Mobile,300000,180,ACC007012,2021-08-27,215233,3409.79,654,5,3,2,1,0,0,0,0.15,0,2022-12-31,24.94,0,0,1.19,0,0
CUST007013,31,M,Divorced,Post Graduate,Salaried,39985,Parental,North Willie,Vermont,APP007013,2022-08-20,Home Loan,Mobile,300000,180,ACC007013,2021-06-10,259054,3409.79,527,9,4,1,4,0,0,0,0.99,0,2022-12-31,22.32,0,0,1.1,0,1
CUST007014,36,F,Divorced,Graduate,Salaried,42902,Rented,Markfurt,Alabama,APP007014,2022-02-16,Credit Card,Mobile,388815,60,ACC007014,2020-09-30,33346,8453.78,842,2,2,1,1,0,0,0,0.7,0,2022-12-31,31.66,2,1,0.95,0,3
CUST007015,32,M,Single,Post Graduate,Salaried,26642,Owned,Yubury,Washington,APP007015,2022-09-11,Auto Loan,Mobile,150000,12,ACC007015,2021-12-30,87671,13257.25,841,9,2,0,2,0,0,0,0.99,1,2022-12-31,87.73,1,0,0.93,0,3
CUST007016,67,F,Single,Graduate,Unemployed,5623,Owned,New Michael,Illinois,APP007016,2022-02-27,Credit Card,Mobile,352135,12,ACC007016,2020-08-16,71922,31122.28,813,1,1,2,4,0,0,0,0.46,0,2022-12-31,19.61,1,0,0.8,0,0
CUST007017,36,F,Divorced,High School,Unemployed,46444,Rented,Christyfort,Nevada,APP007017,2022-07-10,Credit Card,DSA,201094,60,ACC007017,2022-05-02,42323,4372.27,464,4,1,0,2,1,0,0,0.21,0,2022-12-31,74.38,1,0,0.67,0,0
CUST007018,50,M,Divorced,High School,Unemployed,15060,Parental,West Raymond,Tennessee,APP007018,2022-11-14,Personal Loan,Mobile,36033,60,ACC007018,2021-12-29,276701,783.44,858,8,5,2,2,0,0,0,0.27,0,2022-12-31,74.39,0,1,0.65,0,0
CUST007019,40,M,Single,Graduate,Self-employed,44243,Rented,Lake Brian,New Jersey,APP007019,2022-12-23,Credit Card,Branch,303118,36,ACC007019,2022-12-07,128641,9923.69,601,9,2,1,3,0,0,0,0.66,0,2022-12-31,78.83,3,0,0.88,0,3
CUST007020,27,M,Married,Graduate,Unemployed,29260,Parental,Andrewborough,Oklahoma,APP007020,2022-10-07,Credit Card,Branch,437040,60,ACC007020,2021-02-26,72094,9502.31,583,6,1,2,2,0,0,0,0.97,1,2022-12-31,85.36,3,1,1.19,0,0
CUST007021,39,F,Divorced,Graduate,Salaried,43609,Owned,West Jenniferton,New York,APP007021,2022-12-14,Credit Card,DSA,12453,48,ACC007021,2022-12-09,200413,321.85,430,4,2,1,1,0,0,0,0.98,0,2022-12-31,32.36,0,0,0.75,0,3
CUST007022,59,F,Married,Graduate,Unemployed,16649,Parental,Lake Jennifershire,Connecticut,APP007022,2022-07-21,Personal Loan,DSA,151888,60,ACC007022,2021-09-29,74780,3302.41,704,8,1,2,0,0,0,0,0.46,0,2022-12-31,29.09,3,0,0.85,0,0
CUST007023,43,M,Divorced,High School,Salaried,27630,Rented,North Matthewton,Oklahoma,APP007023,2022-07-31,Credit Card,DSA,285788,36,ACC007023,2020-07-11,182599,9356.33,741,8,1,2,4,0,0,0,0.45,0,2022-12-31,49.57,2,0,0.98,0,3
CUST007024,66,M,Divorced,High School,Self-employed,30897,Parental,New Jay,Maine,APP007024,2022-06-15,Home Loan,Mobile,445213,180,ACC007024,2021-11-18,203771,5060.28,770,8,4,1,0,1,0,0,0.43,0,2022-12-31,32.53,1,1,0.81,0,2
CUST007025,35,F,Divorced,Post Graduate,Salaried,44596,Parental,East Heather,Wisconsin,APP007025,2022-10-09,Home Loan,Branch,300000,180,ACC007025,2022-08-28,73282,3409.79,412,7,5,2,0,0,0,0,0.69,0,2022-12-31,72.42,0,0,0.6,0,3
CUST007026,34,M,Divorced,Graduate,Salaried,34454,Owned,North Hector,Maryland,APP007026,2022-11-28,Auto Loan,Mobile,150000,12,ACC007026,2022-10-07,78020,13257.25,841,6,3,1,1,1,0,0,0.64,0,2022-12-31,64.05,0,0,0.84,0,3
CUST007027,22,F,Single,Post Graduate,Self-employed,17256,Owned,Port Dannychester,Arizona,APP007027,2022-04-02,Credit Card,Online,40431,36,ACC007027,2021-02-21,159505,1323.66,770,2,2,0,0,0,0,0,0.67,0,2022-12-31,84.37,2,0,1.08,1,3
CUST007028,48,F,Married,Post Graduate,Self-employed,16764,Parental,North Lisa,New York,APP007028,2022-08-21,Auto Loan,Branch,150000,24,ACC007028,2020-11-24,89159,6991.18,644,8,5,0,1,0,1,0,0.04,0,2022-12-31,17.03,2,1,1.17,0,2
CUST007029,35,M,Divorced,High School,Self-employed,28347,Rented,Loriland,Indiana,APP007029,2022-10-30,Auto Loan,DSA,150000,60,ACC007029,2022-05-31,267997,3261.36,328,4,4,1,1,0,0,0,0.71,0,2022-12-31,87.78,2,0,0.77,0,2
CUST007030,32,M,Single,Post Graduate,Salaried,44797,Parental,Port Jamesfort,Louisiana,APP007030,2022-07-14,Auto Loan,Mobile,135802,60,ACC007030,2021-11-08,287354,2952.66,577,2,2,0,3,0,0,0,0.21,0,2022-12-31,34.93,0,0,1.15,0,1
CUST007031,57,M,Married,High School,Self-employed,33969,Rented,Williamsborough,Colorado,APP007031,2022-10-20,Personal Loan,DSA,114004,48,ACC007031,2022-10-15,261633,2946.49,709,1,1,1,0,0,0,0,0.61,0,2022-12-31,51.71,0,1,1.12,0,2
CUST007032,52,M,Single,Post Graduate,Unemployed,19309,Parental,North Doris,Kentucky,APP007032,2022-11-21,Auto Loan,Mobile,150000,36,ACC007032,2022-07-12,97370,4910.81,457,9,5,0,3,0,0,0,0.95,0,2022-12-31,47.28,1,1,0.84,0,0
CUST007033,49,M,Married,High School,Self-employed,39353,Rented,South Paulton,Florida,APP007033,2022-02-16,Personal Loan,Online,405888,24,ACC007033,2021-03-25,58085,18917.56,488,3,3,2,1,0,0,0,0.44,1,2022-12-31,74.63,1,0,0.6,0,1
CUST007034,50,M,Divorced,Post Graduate,Self-employed,16938,Owned,East Nicole,Ohio,APP007034,2022-12-15,Auto Loan,Mobile,150000,48,ACC007034,2022-01-18,7611,3876.83,539,3,2,2,3,1,0,0,0.34,1,2022-12-31,45.73,3,1,1.11,1,2
CUST007035,57,F,Married,Post Graduate,Salaried,19945,Parental,Marymouth,Utah,APP007035,2022-06-15,Home Loan,Mobile,346201,180,ACC007035,2021-09-23,43823,3934.91,382,8,2,1,1,0,0,0,0.63,0,2022-12-31,90.2,0,0,0.77,0,2
CUST007036,26,M,Divorced,Post Graduate,Unemployed,44370,Parental,Lopeztown,California,APP007036,2022-09-08,Personal Loan,Online,380836,12,ACC007036,2021-11-16,102317,33658.92,373,2,2,0,3,0,0,0,0.19,1,2022-12-31,86.72,0,1,1.05,0,0
CUST007037,46,F,Married,Graduate,Salaried,46968,Parental,Katieport,Alaska,APP007037,2022-07-13,Auto Loan,Branch,150000,12,ACC007037,2022-03-18,75013,13257.25,632,1,1,1,1,0,0,0,0.67,0,2022-12-31,84.13,1,0,0.94,0,1
CUST007038,62,F,Married,High School,Self-employed,40730,Parental,East Lisa,Missouri,APP007038,2022-12-31,Personal Loan,Online,494615,60,ACC007038,2022-08-30,285190,10754.13,468,5,3,0,2,0,0,0,0.01,0,2022-12-31,16.06,2,0,0.73,0,1
CUST007039,22,F,Married,Post Graduate,Self-employed,3691,Owned,Pamelaton,Louisiana,APP007039,2022-03-25,Personal Loan,Branch,66503,60,ACC007039,2021-12-10,79956,1445.94,689,1,1,2,0,0,0,0,0.2,1,2022-12-31,82.61,1,1,0.99,0,2
CUST007040,21,M,Single,Graduate,Self-employed,17696,Owned,Flynnside,Maine,APP007040,2022-08-09,Home Loan,DSA,300000,180,ACC007040,2022-08-04,197340,3409.79,671,9,3,2,4,0,0,0,0.91,1,2022-12-31,76.44,0,0,1.06,0,1
CUST007041,49,F,Single,High School,Salaried,45387,Parental,West Daniel,Virginia,APP007041,2022-02-16,Personal Loan,Mobile,474432,24,ACC007041,2021-10-14,188312,22112.25,859,4,4,0,4,0,0,0,0.95,0,2022-12-31,18.8,2,0,0.88,0,3
CUST007042,69,M,Single,High School,Self-employed,17444,Rented,West Stevenbury,Michigan,APP007042,2022-07-02,Auto Loan,DSA,150000,36,ACC007042,2022-06-27,124402,4910.81,716,1,1,0,2,0,0,0,0.11,1,2022-12-31,19.13,2,0,1.05,0,3
CUST007043,51,M,Single,High School,Unemployed,36814,Parental,Jessicaburgh,Florida,APP007043,2022-12-28,Personal Loan,Mobile,41253,24,ACC007043,2021-10-28,66806,1922.71,773,2,2,0,1,0,0,0,0.82,0,2022-12-31,18.6,0,1,0.84,0,0
CUST007044,45,F,Divorced,Graduate,Salaried,26737,Parental,Gregorybury,Iowa,APP007044,2022-08-19,Credit Card,Mobile,216882,60,ACC007044,2021-09-02,205743,4715.54,348,6,3,1,4,1,0,0,0.39,1,2022-12-31,10.96,2,0,1.19,0,1
CUST007045,61,M,Married,Graduate,Salaried,21690,Owned,Port Barbara,New Jersey,APP007045,2022-09-16,Credit Card,Mobile,283644,12,ACC007045,2021-12-31,47579,25068.93,822,1,1,1,1,0,0,0,0.24,0,2022-12-31,56.63,0,0,0.74,0,2
